,Player,Pos,Squad,Comp,90s,Gls,Sh,npxG,Att,Cmp%,Att.1,Att.2,Att.3,xA,1/3_x,PPA,Prog_x,SCA,TklW,Att_def,Tkl%,Blocks,Int,Tkl+Int,Touches,Att Pen,Succ,Att_pos,Succ%,Prog_y,1/3_y,CPA,Won,Lost,Won%,Live,FK,Press,Sw,Crs,Ground,Low,High,TI,Out.1,Att_aer,Prog+,short_model,medium_model,long_model,live_model,fk_model,sw_model,crs_model,ground_model,low_model,high_model,ti_model,press_model,model_final,diff_pass,Season
2039,Giacomo Raspadori,DF,Sassuolo,it Serie A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,-0.0,0.0,2018
2040,Yoric Ravet,"MF,FW",Freiburg,de Bundesliga,0.8,0,1.0,0.1,31.0,61.3,14.0,13.0,2.0,0.1,1.0,1.0,5.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,44.0,2.0,1.0,1.0,100.0,4.0,1.0,0.0,0.0,0.0,,25.0,0.0,8.0,0.0,1.0,15.0,7.0,9.0,5.0,0,0.0,9.0,45.16129032258065,41.935483870967744,6.451612903225806,80.64516129032258,0.0,0.0,3.225806451612903,48.38709677419355,22.580645161290324,29.032258064516128,16.129032258064516,25.806451612903224,70.0,-8.7,2018
2041,Tim Ream,DF,Fulham,eng Premier League,22.7,0,1.0,0.0,1032.0,88.7,315.0,557.0,145.0,0.1,47.0,3.0,66.0,9.0,9.0,25.0,36.0,27.0,32.0,60.0,1223.0,2.0,6.0,7.0,85.7,44.0,3.0,0.0,39.0,37.0,51.3,1013.0,15.0,151.0,7.0,0.0,803.0,88.0,141.0,4.0,6,76.0,110.0,30.523255813953487,53.97286821705426,14.050387596899224,98.15891472868218,1.4534883720930232,0.6782945736434108,0.0,77.81007751937985,8.527131782945736,13.662790697674419,0.3875968992248062,14.631782945736434,86.3,2.4,2018
2042,Ante Rebic,"FW,MF",Eint Frankfurt,de Bundesliga,22.0,9,60.0,9.2,553.0,56.2,284.0,154.0,77.0,5.2,22.0,22.0,43.0,81.0,9.0,18.0,50.0,18.0,9.0,35.0,900.0,129.0,48.0,93.0,51.6,119.0,40.0,24.0,22.0,33.0,40.0,537.0,1.0,115.0,12.0,49.0,314.0,136.0,103.0,4.0,22,55.0,162.0,51.35623869801085,27.848101265822784,13.924050632911392,97.10669077757686,0.18083182640144665,2.1699819168173597,8.860759493670885,56.78119349005425,24.593128390596746,18.625678119349004,0.7233273056057866,20.795660036166364,64.1,-7.9,2018
2043,Pedro Rebocho,DF,Guingamp,fr Ligue 1,36.0,0,16.0,0.8,2095.0,72.6,713.0,901.0,413.0,5.7,122.0,38.0,154.0,74.0,27.0,57.0,47.4,87.0,28.0,91.0,2424.0,26.0,29.0,41.0,70.7,170.0,66.0,7.0,35.0,33.0,51.5,1543.0,81.0,309.0,77.0,125.0,1044.0,368.0,683.0,390.0,42,68.0,324.0,34.03341288782816,43.0071599045346,19.713603818615752,73.65155131264916,3.8663484486873507,3.675417661097852,5.966587112171838,49.83293556085919,17.56563245823389,32.60143198090692,18.615751789976134,14.749403341288783,74.1,-1.5,2018
2044,Arkadiusz Reca,"DF,FW",Atalanta,it Serie A,0.5,0,0.0,0.0,36.0,77.8,15.0,12.0,4.0,0.3,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,43.0,2.0,2.0,6.0,33.3,6.0,0.0,1.0,2.0,1.0,66.7,33.0,0.0,3.0,2.0,4.0,21.0,5.0,10.0,3.0,0,3.0,8.0,41.666666666666664,33.333333333333336,11.11111111111111,91.66666666666667,0.0,5.555555555555555,11.11111111111111,58.333333333333336,13.88888888888889,27.77777777777778,8.333333333333334,8.333333333333334,65.0,12.8,2018
2045,Recio,MF,Leganes,es La Liga,14.3,0,9.0,0.4,665.0,84.5,297.0,253.0,86.0,0.1,46.0,4.0,41.0,18.0,10.0,34.0,29.4,16.0,13.0,43.0,782.0,6.0,9.0,14.0,64.3,49.0,20.0,3.0,12.0,11.0,52.2,644.0,18.0,136.0,19.0,8.0,475.0,97.0,93.0,0.0,6,23.0,90.0,44.661654135338345,38.045112781954884,12.93233082706767,96.84210526315789,2.706766917293233,2.857142857142857,1.2030075187969924,71.42857142857143,14.586466165413533,13.984962406015038,0.0,20.451127819548873,79.9,4.6,2018
2046,Nathan Redmond,"FW,MF",Southampton,eng Premier League,36.3,6,74.0,6.4,1210.0,72.5,573.0,359.0,198.0,5.3,64.0,58.0,90.0,132.0,13.0,45.0,28.9,56.0,25.0,70.0,1694.0,165.0,112.0,187.0,59.9,262.0,83.0,69.0,19.0,68.0,21.8,1179.0,2.0,307.0,47.0,79.0,845.0,176.0,189.0,3.0,37,87.0,352.0,47.35537190082645,29.669421487603305,16.363636363636363,97.43801652892562,0.1652892561983471,3.884297520661157,6.528925619834711,69.83471074380165,14.545454545454545,15.619834710743802,0.24793388429752067,25.371900826446282,73.0,-0.5,2018
2047,Vasco Regini,DF,SPAL,it Serie A,0.9,0,0.0,0.0,41.0,78.0,22.0,15.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,56.0,0.0,0.0,0.0,,5.0,1.0,0.0,2.0,3.0,40.0,34.0,4.0,3.0,0.0,0.0,28.0,3.0,10.0,3.0,3,5.0,5.0,53.65853658536585,36.58536585365854,9.75609756097561,82.92682926829268,9.75609756097561,0.0,0.0,68.29268292682927,7.317073170731708,24.390243902439025,7.317073170731708,7.317073170731708,83.8,-5.8,2018
2048,Sergio Reguilon,DF,Real Madrid,es La Liga,12.4,0,6.0,0.3,780.0,85.0,415.0,244.0,90.0,1.5,49.0,11.0,47.0,29.0,7.0,22.0,31.8,28.0,17.0,40.0,937.0,20.0,12.0,22.0,54.5,87.0,32.0,5.0,14.0,9.0,60.9,692.0,10.0,153.0,16.0,26.0,539.0,126.0,115.0,78.0,8,23.0,134.0,53.205128205128204,31.28205128205128,11.538461538461538,88.71794871794872,1.2820512820512822,2.051282051282051,3.3333333333333335,69.1025641025641,16.153846153846153,14.743589743589743,10.0,19.615384615384617,78.9,6.1,2018
2049,Bobby Reid,"MF,FW",Cardiff City,eng Premier League,15.8,5,26.0,3.7,328.0,72.0,166.0,98.0,33.0,1.1,15.0,7.0,20.0,37.0,3.0,15.0,20.0,8.0,9.0,25.0,504.0,55.0,22.0,27.0,81.5,36.0,10.0,7.0,12.0,41.0,22.6,304.0,1.0,70.0,6.0,7.0,248.0,41.0,39.0,1.0,4,53.0,56.0,50.609756097560975,29.878048780487806,10.060975609756097,92.6829268292683,0.3048780487804878,1.829268292682927,2.1341463414634148,75.60975609756098,12.5,11.890243902439025,0.3048780487804878,21.341463414634145,76.8,-4.8,2018
2050,Pepe Reina,GK,Milan,it Serie A,3.7,0,0.0,0.0,115.0,73.9,7.0,40.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,121.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,77.0,14.0,8.0,4.0,0.0,61.0,7.0,47.0,0.0,0,0.0,0.0,6.086956521739131,34.78260869565217,59.130434782608695,66.95652173913044,12.173913043478262,3.4782608695652173,0.0,53.04347826086956,6.086956521739131,40.869565217391305,0.0,6.956521739130435,73.9,-0.0,2018
2051,Jeff Reine-Adelaide,"FW,MF",Angers,fr Ligue 1,28.4,3,35.0,3.8,1124.0,83.9,557.0,424.0,106.0,2.7,69.0,34.0,94.0,89.0,11.0,44.0,25.0,30.0,23.0,65.0,1532.0,79.0,112.0,170.0,65.9,247.0,108.0,15.0,9.0,25.0,26.5,1095.0,8.0,234.0,11.0,9.0,953.0,90.0,81.0,12.0,13,34.0,341.0,49.555160142348754,37.72241992882562,9.430604982206406,97.41992882562278,0.7117437722419929,0.9786476868327402,0.800711743772242,84.7864768683274,8.00711743772242,7.2064056939501775,1.0676156583629892,20.818505338078293,86.2,-2.3,2018
2052,Karim Rekik,DF,Hertha BSC,de Bundesliga,23.0,0,7.0,0.6,1163.0,88.0,287.0,634.0,230.0,0.0,47.0,3.0,59.0,4.0,15.0,23.0,65.2,39.0,29.0,73.0,1392.0,8.0,5.0,6.0,83.3,51.0,7.0,0.0,39.0,26.0,60.0,1127.0,36.0,205.0,40.0,4.0,898.0,66.0,199.0,0.0,20,65.0,110.0,24.67755803955288,54.514187446259676,19.776440240756664,96.90455717970765,3.095442820292347,3.4393809114359417,0.34393809114359414,77.21410146173689,5.674978503869304,17.11092003439381,0.0,17.626827171109202,87.6,0.4,2018
2053,Loic Remy,FW,Lille,fr Ligue 1,13.4,7,32.0,4.7,221.0,77.8,123.0,73.0,10.0,1.0,10.0,4.0,13.0,22.0,0.0,3.0,0.0,7.0,0.0,3.0,330.0,56.0,6.0,9.0,66.7,24.0,7.0,7.0,20.0,42.0,32.3,195.0,0.0,41.0,2.0,3.0,157.0,31.0,33.0,0.0,1,62.0,37.0,55.65610859728507,33.0316742081448,4.524886877828054,88.23529411764706,0.0,0.9049773755656109,1.3574660633484164,71.04072398190046,14.027149321266968,14.93212669683258,0.0,18.552036199095024,76.9,0.9,2018
2054,Michael Rensing,GK,Dusseldorf,de Bundesliga,32.0,0,0.0,0.0,1008.0,64.0,68.0,238.0,702.0,0.0,11.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1109.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,600.0,88.0,43.0,21.0,0.0,374.0,48.0,586.0,0.0,26,0.0,0.0,6.746031746031746,23.61111111111111,69.64285714285714,59.523809523809526,8.73015873015873,2.0833333333333335,0.0,37.1031746031746,4.761904761904762,58.13492063492063,0.0,4.265873015873016,62.0,2.0,2018
2055,Marco Reus,"MF,FW",Dortmund,de Bundesliga,25.7,17,67.0,11.8,1060.0,80.1,538.0,343.0,118.0,8.0,69.0,40.0,92.0,87.0,6.0,36.0,16.7,29.0,12.0,50.0,1392.0,161.0,31.0,61.0,50.8,149.0,64.0,26.0,11.0,16.0,40.7,1000.0,34.0,157.0,20.0,40.0,847.0,113.0,100.0,1.0,12,27.0,241.0,50.75471698113208,32.35849056603774,11.132075471698114,94.33962264150944,3.207547169811321,1.8867924528301887,3.7735849056603774,79.90566037735849,10.660377358490566,9.433962264150944,0.09433962264150944,14.81132075471698,80.7,-0.6,2018
2056,Elvis Rexhbecaj,MF,Wolfsburg,de Bundesliga,12.7,2,10.0,0.7,414.0,70.8,171.0,147.0,79.0,1.1,32.0,14.0,46.0,24.0,9.0,27.0,33.3,31.0,7.0,36.0,603.0,23.0,11.0,15.0,73.3,32.0,7.0,3.0,13.0,17.0,43.3,395.0,5.0,66.0,19.0,9.0,236.0,77.0,101.0,11.0,15,30.0,78.0,41.30434782608695,35.507246376811594,19.082125603864736,95.41062801932367,1.2077294685990339,4.5893719806763285,2.1739130434782608,57.00483091787439,18.59903381642512,24.396135265700483,2.657004830917874,15.942028985507246,72.8,-2.0,2018
2057,Diego Reyes,DF,Leganes,es La Liga,3.6,0,1.0,0.0,177.0,84.7,46.0,87.0,41.0,0.1,20.0,1.0,16.0,1.0,2.0,5.0,40.0,9.0,2.0,9.0,223.0,1.0,3.0,3.0,100.0,19.0,6.0,0.0,8.0,1.0,88.9,156.0,5.0,19.0,9.0,1.0,121.0,19.0,37.0,16.0,2,9.0,35.0,25.98870056497175,49.152542372881356,23.163841807909606,88.13559322033899,2.824858757062147,5.084745762711864,0.5649717514124294,68.36158192090396,10.734463276836157,20.903954802259886,9.03954802259887,10.734463276836157,85.5,-0.8,2018
2058,Baptiste Reynet,GK,Toulouse,fr Ligue 1,30.0,0,0.0,0.0,1061.0,65.5,68.0,286.0,706.0,0.4,25.0,2.0,1.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,1156.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,,670.0,100.0,65.0,35.0,0.0,410.0,53.0,598.0,0.0,34,0.0,1.0,6.409048067860509,26.95570216776626,66.54099905749293,63.14797360980207,9.42507068803016,3.298774740810556,0.0,38.64278982092366,4.995287464655985,56.36192271442036,0.0,6.126295947219604,64.1,1.4,2018
2059,Simon Rhein,MF,Nurnberg,de Bundesliga,5.5,0,1.0,0.0,278.0,83.1,100.0,134.0,36.0,0.0,15.0,2.0,21.0,2.0,5.0,13.0,38.5,12.0,9.0,18.0,319.0,1.0,7.0,9.0,77.8,24.0,7.0,1.0,3.0,3.0,50.0,257.0,16.0,40.0,7.0,3.0,221.0,21.0,36.0,1.0,6,6.0,45.0,35.97122302158273,48.201438848920866,12.949640287769784,92.44604316546763,5.755395683453237,2.5179856115107913,1.079136690647482,79.49640287769785,7.553956834532374,12.949640287769784,0.3597122302158273,14.388489208633093,87.3,-4.2,2018
2060,Franck Ribery,"FW,MF",Bayern Munich,de Bundesliga,13.0,6,24.0,3.3,753.0,80.9,349.0,273.0,84.0,2.3,41.0,43.0,83.0,52.0,5.0,17.0,29.4,11.0,1.0,17.0,965.0,118.0,49.0,86.0,57.0,179.0,41.0,42.0,0.0,6.0,0.0,740.0,1.0,160.0,17.0,40.0,620.0,64.0,69.0,12.0,11,6.0,262.0,46.34794156706507,36.254980079681275,11.155378486055778,98.27357237715803,0.13280212483399734,2.257636122177955,5.3120849933598935,82.33731739707835,8.49933598937583,9.163346613545817,1.593625498007968,21.248339973439574,81.0,-0.1,2018
2061,Declan Rice,MF,West Ham,eng Premier League,33.4,2,24.0,1.3,1549.0,87.4,583.0,666.0,265.0,0.5,129.0,4.0,78.0,30.0,29.0,85.0,34.1,56.0,65.0,160.0,1848.0,26.0,27.0,34.0,79.4,97.0,29.0,3.0,54.0,34.0,61.4,1518.0,26.0,261.0,47.0,4.0,1162.0,179.0,208.0,3.0,21,88.0,175.0,37.63718528082634,42.99548095545513,17.1078114912847,97.99870884441575,1.6785022595222725,3.034215622982569,0.2582311168495804,75.0161394448031,11.555842479018722,13.42801807617818,0.19367333763718528,16.84958037443512,83.7,3.7,2018
2062,Jazz Richards,"DF,MF",Cardiff City,eng Premier League,1.5,0,0.0,0.0,38.0,71.1,18.0,14.0,6.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,,2.0,3.0,3.0,49.0,0.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,27.0,1.0,3.0,0.0,0.0,16.0,7.0,15.0,10.0,0,1.0,3.0,47.36842105263158,36.8421052631579,15.789473684210526,71.05263157894737,2.6315789473684212,0.0,0.0,42.10526315789474,18.42105263157895,39.473684210526315,26.31578947368421,7.894736842105263,74.5,-3.4,2018
2063,Richarlison,"FW,MF",Everton,eng Premier League,29.6,13,84.0,8.9,824.0,65.7,406.0,240.0,97.0,1.4,41.0,24.0,66.0,74.0,7.0,25.0,28.0,33.0,19.0,75.0,1354.0,169.0,42.0,85.0,49.4,171.0,54.0,33.0,55.0,117.0,32.0,811.0,4.0,241.0,18.0,40.0,534.0,173.0,117.0,6.0,27,172.0,237.0,49.271844660194176,29.12621359223301,11.771844660194175,98.42233009708738,0.4854368932038835,2.1844660194174756,4.854368932038835,64.80582524271844,20.99514563106796,14.199029126213592,0.7281553398058253,29.24757281553398,69.3,-3.6,2018
2064,Marco Richter,"FW,MF",Augsburg,de Bundesliga,15.8,4,55.0,3.4,485.0,67.6,203.0,171.0,79.0,2.7,34.0,19.0,47.0,52.0,5.0,19.0,26.3,18.0,11.0,24.0,747.0,77.0,36.0,68.0,52.9,67.0,31.0,7.0,12.0,33.0,26.7,460.0,2.0,88.0,16.0,25.0,307.0,64.0,114.0,6.0,15,45.0,114.0,41.855670103092784,35.25773195876289,16.288659793814432,94.84536082474227,0.41237113402061853,3.2989690721649483,5.154639175257732,63.29896907216495,13.195876288659793,23.50515463917526,1.2371134020618557,18.144329896907216,71.6,-4.0,2018
2065,Diego Rico,DF,Bournemouth,eng Premier League,6.8,0,9.0,0.2,389.0,68.4,151.0,144.0,72.0,1.0,22.0,11.0,34.0,15.0,5.0,18.0,27.8,16.0,18.0,30.0,471.0,4.0,6.0,6.0,100.0,26.0,7.0,0.0,10.0,6.0,62.5,303.0,13.0,59.0,7.0,21.0,207.0,94.0,88.0,61.0,5,16.0,60.0,38.81748071979435,37.01799485861183,18.508997429305914,77.89203084832904,3.341902313624679,1.7994858611825193,5.3984575835475574,53.2133676092545,24.164524421593832,22.62210796915167,15.681233933161954,15.167095115681233,72.0,-3.6,2018
2066,Mikel Rico,MF,Athletic Club,es La Liga,2.7,0,3.0,0.4,92.0,78.3,47.0,31.0,11.0,0.0,2.0,2.0,7.0,3.0,0.0,6.0,0.0,4.0,3.0,5.0,127.0,4.0,1.0,3.0,33.3,3.0,1.0,0.0,6.0,5.0,54.5,86.0,3.0,16.0,2.0,3.0,64.0,10.0,18.0,0.0,1,11.0,10.0,51.08695652173913,33.69565217391305,11.956521739130435,93.47826086956522,3.260869565217391,2.1739130434782608,3.260869565217391,69.56521739130434,10.869565217391305,19.565217391304348,0.0,17.391304347826086,77.4,0.9,2018
2067,Sergio Rico,GK,Fulham,eng Premier League,29.0,0,0.0,0.0,891.0,58.0,53.0,173.0,664.0,0.2,11.0,1.0,0.0,5.0,1.0,1.0,100.0,0.0,0.0,1.0,1001.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,551.0,67.0,50.0,13.0,0.0,240.0,25.0,626.0,0.0,21,0.0,0.0,5.948372615039282,19.41638608305275,74.5230078563412,61.84062850729517,7.519640852974186,1.4590347923681257,0.0,26.936026936026938,2.8058361391694726,70.2581369248036,0.0,5.611672278338945,54.7,3.3,2018
2068,Asier Riesgo,GK,Eibar,es La Liga,14.0,0,0.0,0.0,384.0,56.8,17.0,50.0,317.0,0.0,25.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,411.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,253.0,52.0,14.0,8.0,0.0,77.0,14.0,293.0,0.0,6,0.0,0.0,4.427083333333333,13.020833333333334,82.55208333333333,65.88541666666667,13.541666666666666,2.0833333333333335,0.0,20.052083333333332,3.6458333333333335,76.30208333333333,0.0,3.6458333333333335,51.1,5.7,2018
2069,Sascha Riether,DF,Schalke 04,de Bundesliga,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,-0.0,0.0,2018
2070,Emiliano Rigoni,"FW,MF",Atalanta,it Serie A,5.8,3,16.0,1.8,246.0,62.2,93.0,77.0,55.0,0.4,11.0,7.0,20.0,21.0,1.0,7.0,14.3,5.0,6.0,10.0,336.0,26.0,26.0,47.0,55.3,41.0,12.0,1.0,4.0,6.0,40.0,229.0,4.0,38.0,13.0,28.0,148.0,42.0,56.0,3.0,4,10.0,61.0,37.80487804878049,31.30081300813008,22.357723577235774,93.08943089430895,1.6260162601626016,5.284552845528455,11.382113821138212,60.16260162601626,17.073170731707318,22.764227642276424,1.2195121951219512,15.447154471544716,65.7,-3.5,2018
2071,Luca Rigoni,MF,Parma,it Serie A,19.6,2,17.0,3.2,549.0,78.7,194.0,234.0,99.0,0.7,45.0,7.0,57.0,19.0,20.0,47.0,42.6,32.0,19.0,63.0,728.0,31.0,8.0,15.0,53.3,34.0,16.0,2.0,14.0,21.0,40.0,539.0,8.0,91.0,9.0,8.0,373.0,76.0,100.0,2.0,16,35.0,91.0,35.33697632058288,42.622950819672134,18.0327868852459,98.17850637522768,1.4571948998178506,1.639344262295082,1.4571948998178506,67.94171220400729,13.843351548269581,18.214936247723134,0.36429872495446264,16.57559198542805,77.6,1.1,2018
2072,Nicola Rigoni,MF,Chievo,it Serie A,21.7,0,20.0,1.6,904.0,80.1,331.0,413.0,136.0,0.4,102.0,7.0,105.0,28.0,14.0,58.0,24.1,28.0,22.0,70.0,1093.0,18.0,7.0,10.0,70.0,28.0,9.0,0.0,35.0,26.0,57.4,872.0,24.0,146.0,18.0,11.0,581.0,108.0,215.0,6.0,18,61.0,133.0,36.61504424778761,45.6858407079646,15.044247787610619,96.46017699115045,2.6548672566371683,1.991150442477876,1.2168141592920354,64.26991150442478,11.946902654867257,23.783185840707965,0.6637168141592921,16.150442477876105,77.9,2.2,2018
2073,Kevin Rimane,MF,Paris S-G,fr Ligue 1,0.1,0,0.0,0.0,8.0,100.0,2.0,5.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,0.0,3.0,25.0,62.5,12.5,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,98.9,1.1,2018
2074,Tomas Rincon,MF,Torino,it Serie A,31.1,3,34.0,1.5,1380.0,77.8,512.0,529.0,293.0,1.5,113.0,24.0,113.0,68.0,21.0,70.0,30.0,45.0,46.0,125.0,1722.0,25.0,29.0,43.0,67.4,132.0,49.0,4.0,67.0,29.0,69.8,1279.0,70.0,255.0,74.0,33.0,855.0,170.0,355.0,29.0,32,96.0,245.0,37.10144927536232,38.333333333333336,21.231884057971016,92.68115942028986,5.072463768115942,5.36231884057971,2.391304347826087,61.95652173913044,12.318840579710145,25.72463768115942,2.101449275362319,18.47826086956522,77.1,0.7,2018
2075,Renaud Ripart,"FW,DF",Nimes,fr Ligue 1,33.4,8,66.0,5.9,1179.0,72.4,576.0,411.0,130.0,3.3,51.0,21.0,72.0,70.0,23.0,87.0,26.4,56.0,23.0,96.0,1682.0,100.0,27.0,59.0,45.8,127.0,52.0,4.0,79.0,115.0,40.7,1022.0,6.0,244.0,13.0,48.0,708.0,253.0,218.0,133.0,24,194.0,199.0,48.85496183206107,34.86005089058524,11.02629346904156,86.68363019508058,0.5089058524173028,1.1026293469041561,4.071246819338422,60.05089058524173,21.458863443596268,18.490245971162,11.280746395250212,20.695504664970315,73.7,-1.3,2018
2076,Mihailo Ristic,"DF,FW",Montpellier,fr Ligue 1,3.6,1,5.0,0.9,154.0,72.7,52.0,64.0,28.0,0.1,7.0,1.0,14.0,6.0,2.0,12.0,16.7,9.0,5.0,18.0,224.0,8.0,2.0,3.0,66.7,23.0,5.0,3.0,4.0,4.0,50.0,109.0,2.0,25.0,5.0,5.0,75.0,47.0,32.0,40.0,0,8.0,37.0,33.76623376623377,41.55844155844156,18.181818181818183,70.77922077922078,1.2987012987012987,3.2467532467532467,3.2467532467532467,48.701298701298704,30.51948051948052,20.77922077922078,25.974025974025974,16.233766233766232,75.1,-2.4,2018
2077,Matt Ritchie,"DF,MF",Newcastle Utd,eng Premier League,32.5,2,37.0,3.1,1577.0,65.8,533.0,543.0,410.0,5.1,64.0,45.0,91.0,84.0,18.0,48.0,37.5,64.0,50.0,117.0,1944.0,48.0,17.0,31.0,54.8,124.0,53.0,3.0,26.0,66.0,28.3,1210.0,53.0,291.0,98.0,129.0,769.0,258.0,550.0,215.0,31,92.0,215.0,33.79835129993659,34.43246670894103,25.99873176918199,76.7279644895371,3.360811667723526,6.214331008243501,8.18008877615726,48.76347495244134,16.36017755231452,34.87634749524413,13.633481293595434,18.45275840202917,68.7,-2.9,2018
2078,Cristian Rivera,MF,Huesca,es La Liga,18.8,2,13.0,1.1,719.0,80.7,279.0,289.0,116.0,0.7,48.0,9.0,46.0,32.0,8.0,23.0,34.8,31.0,30.0,66.0,882.0,23.0,22.0,27.0,81.5,64.0,17.0,0.0,23.0,22.0,51.1,695.0,19.0,118.0,16.0,9.0,475.0,120.0,124.0,3.0,6,45.0,110.0,38.80389429763561,40.19471488178025,16.133518776077885,96.66203059805285,2.642559109874826,2.2253129346314324,1.2517385257301807,66.06397774687065,16.689847009735743,17.2461752433936,0.4172461752433936,16.411682892906814,76.9,3.8,2018
2079,Arjen Robben,"FW,MF",Bayern Munich,de Bundesliga,6.3,4,22.0,3.2,329.0,77.8,162.0,118.0,39.0,2.1,10.0,16.0,34.0,26.0,0.0,2.0,0.0,8.0,4.0,7.0,411.0,38.0,5.0,16.0,31.3,76.0,16.0,8.0,3.0,1.0,75.0,298.0,2.0,69.0,9.0,12.0,244.0,29.0,56.0,19.0,6,4.0,110.0,49.24012158054711,35.86626139817629,11.854103343465045,90.5775075987842,0.60790273556231,2.735562310030395,3.6474164133738602,74.16413373860182,8.814589665653495,17.02127659574468,5.775075987841945,20.972644376899694,81.3,-3.5,2018
2080,Rober,DF,Levante,es La Liga,31.7,1,7.0,0.9,1097.0,82.0,331.0,492.0,250.0,0.4,52.0,5.0,61.0,17.0,25.0,56.0,44.6,59.0,36.0,83.0,1404.0,26.0,13.0,13.0,100.0,68.0,8.0,0.0,47.0,50.0,48.5,1038.0,54.0,181.0,38.0,1.0,698.0,191.0,208.0,5.0,20,97.0,129.0,30.173199635369187,44.84958979033728,22.789425706472198,94.62169553327256,4.922515952597995,3.463992707383774,0.09115770282588878,63.62807657247038,17.41112123974476,18.960802187784868,0.45578851412944393,16.49954421148587,79.4,2.6,2018
2081,Sergi Roberto,"DF,MF",Barcelona,es La Liga,23.2,0,9.0,0.6,1779.0,90.1,958.0,652.0,108.0,3.4,75.0,29.0,101.0,46.0,8.0,23.0,34.8,39.0,29.0,59.0,1986.0,62.0,17.0,25.0,68.0,160.0,59.0,11.0,19.0,20.0,48.7,1639.0,20.0,280.0,15.0,28.0,1425.0,244.0,110.0,120.0,15,39.0,261.0,53.850477796514895,36.64980326025857,6.070826306913997,92.13041034288926,1.1242270938729624,0.8431703204047217,1.5739179314221472,80.10118043844857,13.71557054525014,6.183249016301293,6.745362563237774,15.739179314221472,85.4,4.7,2018
2082,Patrick Roberts,FW,Girona,es La Liga,6.7,0,7.0,0.8,196.0,79.6,101.0,70.0,19.0,0.5,12.0,10.0,19.0,21.0,4.0,20.0,20.0,7.0,5.0,12.0,282.0,31.0,24.0,38.0,63.2,39.0,7.0,12.0,2.0,6.0,25.0,187.0,2.0,26.0,4.0,10.0,145.0,26.0,25.0,5.0,3,8.0,58.0,51.53061224489796,35.714285714285715,9.693877551020408,95.40816326530613,1.0204081632653061,2.0408163265306123,5.1020408163265305,73.9795918367347,13.26530612244898,12.755102040816327,2.5510204081632653,13.26530612244898,79.2,0.4,2018
2083,Andrew Robertson,DF,Liverpool,eng Premier League,35.7,0,14.0,0.9,2795.0,81.5,1129.0,1187.0,422.0,6.9,162.0,69.0,243.0,82.0,27.0,80.0,33.8,51.0,42.0,121.0,3107.0,105.0,34.0,49.0,69.4,228.0,90.0,19.0,17.0,24.0,41.5,2464.0,35.0,292.0,54.0,109.0,1835.0,407.0,553.0,291.0,43,41.0,471.0,40.39355992844365,42.46869409660108,15.098389982110913,88.15742397137745,1.2522361359570662,1.9320214669051878,3.8998211091234345,65.65295169946333,14.561717352415027,19.785330948121647,10.411449016100178,10.447227191413237,79.6,1.9,2018
